FlightId,DaysToDeparture,BookedSeats,TotalCapacity,CompetitorPrice,SeasonalityIndex,OptimalFare
FL-00378,32,83,150,170.5068106985474,1.0397307893650802,249.51994123578703
FL-00379,87,9,300,225.4186939749511,1.197207475885131,165.3343434893612
FL-00380,63,38,150,499.496086969774,0.9994777943041182,277.3093939813361
FL-00381,86,13,300,301.57663590537743,1.0645916813469731,161.302234973814
FL-00382,51,84,220,396.03798224062524,1.3709352397282708,340.34874576135957
FL-00383,25,154,220,213.9320670999548,0.925446894692718,272.8621831153931
FL-00384,58,43,150,363.4540572449382,0.8575411126373537,211.10749103282637
FL-00385,63,58,300,404.1371239292965,1.0298504495931136,246.75994596675366
FL-00386,62,37,150,260.0668225532787,1.0970637369097147,209.5278891483407
FL-00387,22,88,180,440.1139891915572,1.1798614974955974,360.8214759334574
FL-00388,58,44,150,361.1961524652992,1.060696587322505,261.4495698721531
FL-00389,58,42,150,286.19305336526054,1.3529381901559636,287.09973796353097
FL-00390,86,8,220,345.1748376701055,0.8275236413679313,175.6271182635449
FL-00391,49,41,150,351.86629660257347,1.1022372767389905,264.7513703096253
FL-00392,52,85,300,207.9373524428531,1.0675791402594832,208.07042098700978
FL-00393,42,93,220,290.9563294534381,1.2533049435648014,295.63581172366474
FL-00394,70,32,150,270.2007058068226,1.4763933763281771,262.0809395509452
FL-00395,15,113,180,290.3159529026941,1.1572627846402035,335.07344273930937
FL-00396,54,46,150,416.38870596984026,1.4908137928592042,324.76941627776415
FL-00397,60,44,150,318.8884426133354,1.0115745764392383,213.30095059174556
FL-00398,8,115,150,479.1106536337425,0.8216076927797228,343.25605487590764
FL-00399,53,65,220,252.78674467545267,0.915964217233489,206.4273178075901
FL-00400,60,76,300,295.4962523997251,1.0765874193421971,220.10064240503002
FL-00401,5,116,180,425.4348836676645,1.0214337364319865,369.67094504939723
FL-00402,68,36,150,341.10860766226256,0.8679378916883644,200.79186624153596
FL-00403,6,182,300,341.4598512485567,1.1028620753835017,345.81660898391806
FL-00404,47,107,300,168.66905705181424,1.036681040161694,208.63160251123932
FL-00405,55,52,220,289.50988195145953,0.885833454320207,199.890934142686
FL-00406,40,68,180,244.75680634760636,1.0072819914283362,239.13325550507278
FL-00407,52,84,220,499.7672929908904,1.4205052387487733,374.50821148492446
FL-00408,16,167,300,257.9242747213086,1.011434205842538,274.45962496964756
FL-00409,13,162,300,459.57378717785224,1.2997687962694362,412.5243512038172
FL-00410,30,157,300,386.6818072641671,1.228432955760429,348.61010291048717
FL-00411,19,104,220,269.32074321723167,1.0990268136858603,295.74988174913307
FL-00412,17,92,180,340.23703243094326,0.9673179457625685,304.559461930029
FL-00413,63,41,150,444.1875579822178,1.0583102895421619,268.20756393316856
FL-00414,19,157,220,459.1789043108192,1.2144750494297298,409.1111558975934
FL-00415,58,103,300,206.1378562521508,1.0455272503245485,215.00788367917988
FL-00416,55,80,220,268.8505994228594,0.9504275035019623,213.35871395559752
FL-00417,62,81,300,267.3281130747501,0.8815239242241425,195.8049498501972
FL-00418,23,69,150,164.71567862658065,1.4158368565366957,314.00445050151546
FL-00419,9,123,150,359.38321594816375,1.1082190830263339,373.73517885905056
FL-00420,12,146,180,449.1870185472658,1.237645825220051,424.9400618982299
FL-00421,1,272,300,283.5510357389312,1.1432872527957638,385.4873626982725
FL-00422,58,51,180,409.01258074446196,1.4107965628505745,311.6499429696452
FL-00423,1,123,180,369.695144760259,1.1828543967137475,393.06133787831783
FL-00424,34,87,150,281.4770574225503,1.1365469925643794,299.8709080872703
FL-00425,48,91,220,199.370929822304,1.4472206932951988,271.75337594713204
FL-00426,89,2,220,398.26334847158853,1.3037827172317482,213.67097062823785
FL-00427,1,117,180,449.09780912943415,0.8780849351428002,338.81700176298517
FL-00428,16,85,150,390.0490723405221,0.9243931228377699,310.9749361256771
FL-00429,61,66,300,156.2574694121863,1.3509860040576094,207.8542696881161
FL-00430,64,58,220,225.68151303684692,1.385095924825968,228.86156378537535
FL-00431,63,36,180,174.31799470923616,1.1816335803632074,199.5694326780624
FL-00432,69,32,220,349.63513485167937,1.1881186595066475,229.66660975203237
FL-00433,22,166,220,414.76718759414433,1.2423530739960111,400.2395672351768
FL-00434,67,46,300,188.7027154740308,1.1073810419978476,175.88497372358898
FL-00435,76,21,150,443.41823720768485,1.2761393864387327,259.81310791657955
FL-00436,26,159,300,344.4281424384191,0.8759368802964911,267.76001661734597
FL-00437,16,115,150,391.48915424960376,1.4728954696571703,443.8806565591091
FL-00438,51,78,220,489.99064701302615,1.3251083766564453,348.0854560326101
FL-00439,86,7,180,179.28834588669406,1.2418219428063049,144.96926397310057
FL-00440,57,106,300,465.42840804222624,1.0214254399066365,286.0550933283817
FL-00441,29,61,150,194.13594359559326,0.9126688412197105,223.6596029832826
FL-00442,78,18,220,287.53558232283876,1.0865400746802614,179.47512471461812
FL-00443,69,24,150,448.00354371589003,1.263103718401841,259.85104651907756
FL-00444,47,62,150,467.1889828582539,1.2435968203961776,361.5898268698206
FL-00445,62,44,150,327.23008574080086,1.0678488085459001,231.9252218354622
FL-00446,69,40,220,357.9366233963988,1.229300475683191,250.24073101824803
FL-00447,76,23,180,397.851567109495,1.3696238068972835,273.1330281486215
FL-00448,16,99,180,441.46553395844995,0.818399340636325,308.4788821898068
FL-00449,48,77,180,192.52890933818315,1.115434733551193,232.12695792671158
FL-00450,85,8,150,433.52425788022964,1.3309886599267537,236.9965466437958
FL-00451,39,88,220,318.4466526790659,1.1823011293243642,282.93787556597977
FL-00452,33,75,150,307.71819878785914,1.256033261550349,330.1700891496413
FL-00453,23,85,180,298.36491319894935,1.1616734748237394,315.8126963584605
FL-00454,10,131,180,328.2240548361149,1.4943121812776177,437.6373900376014
FL-00455,69,41,220,480.76769368811125,0.8382350755423268,227.3708351037097
FL-00456,34,61,150,341.87132047725305,1.1437313752406641,285.4989896203129
FL-00457,52,98,300,483.6121383920987,0.8639915843801624,279.53636802329106
FL-00458,10,195,300,213.1015457154742,0.9118498934794993,267.7928338300166
FL-00459,19,114,180,403.4475925914216,1.0681268452927832,348.6122938397959
FL-00460,58,65,220,434.28383851306154,0.9088780640503411,244.41130903610832
FL-00461,1,89,150,387.6950909672017,1.4745810161696558,434.5601606574162
FL-00462,69,31,150,362.4227980792891,1.4627528437076114,284.74111114264383
FL-00463,4,152,180,347.6844733801638,1.0352767523544226,362.4751344951942
FL-00464,16,110,180,451.3256689025436,1.2478233984263758,408.84223128460746
FL-00465,24,68,150,437.57630900757505,1.1736273244156503,346.7645083704019
FL-00466,80,15,150,192.80105241320985,1.3709108863610382,180.22502795244884
FL-00467,2,172,180,447.00567996080736,1.2392119268718595,466.8169660079151
FL-00468,32,67,150,294.92401680415486,0.8001767181433935,238.07210632364706
FL-00469,84,14,300,238.79389049853376,1.3342220699268172,187.95265545447722
FL-00470,24,88,180,454.41899880487404,1.3227936849072828,385.54225657659356
FL-00471,12,108,150,301.2086798718096,1.1568058938965367,359.6814171995136
FL-00472,50,52,180,432.9276415618858,1.4320432812631376,344.7967808231195
FL-00473,35,99,220,242.19126418454556,1.435912343983281,322.89431933562247
FL-00474,33,100,180,151.37526249777622,1.1667381736930782,259.8383737644014
FL-00475,33,93,180,323.41071751603056,1.2255917618375765,336.08213464227464
FL-00476,61,53,220,185.0798898250095,1.4975654503472706,237.29155787747567
FL-00477,51,99,300,414.03158443371836,1.0091741643679923,277.43999863323995
FL-00478,43,64,150,246.6262976242936,1.0272320696180341,242.02381040988976
FL-00479,12,114,220,305.27597631121756,0.9279417318644475,264.60995184608123
FL-00480,67,29,180,180.46174778204397,1.4271068574105077,223.92846663912604
FL-00481,65,39,150,250.33073695653843,1.3211418729644864,210.74776319625016
FL-00482,33,87,220,423.5215851405002,0.8739499942091693,256.98638888218346
FL-00483,40,73,150,203.0557691658118,1.4872371458385758,324.374400062127
FL-00484,74,25,150,376.5058463944351,1.3116731957127814,255.02998021795477
FL-00485,43,81,220,471.09904848157544,1.3953654767234822,355.43434642870494
FL-00486,44,57,150,387.9428659152021,0.8337055524212407,249.75329907063335
FL-00487,29,168,300,433.8575912522794,1.1534726432595175,327.2901761705017
FL-00488,13,179,220,188.14007025637054,1.2890188007089276,368.0834816236693
FL-00489,12,253,300,237.75613910071905,1.1800626092002888,357.57015098296114
FL-00490,46,78,180,463.08859828420685,1.2666532259894943,343.2879775944253
FL-00491,2,93,150,400.28696476633127,1.3725118445133306,432.54094887805985
FL-00492,35,95,180,373.84383923205894,1.0620359440721374,311.61527728742783
FL-00493,87,4,180,382.318357642595,1.3940680729330968,219.63539709636646
FL-00494,81,11,150,294.9701940066252,0.9140412733357035,149.4092001458819
FL-00495,8,124,220,165.59482106617864,0.9896202385184624,284.68901292285796
FL-00496,26,72,150,424.55453972475516,0.830341933949128,295.1465169205675
FL-00497,74,29,180,387.54963267537386,1.055098767934676,212.84677039735536
FL-00498,34,87,180,315.4815624394537,1.0659366813768842,282.58202756828973
FL-00499,7,146,220,464.9158653788901,1.3636894180450756,446.4425678425767
FL-00500,68,27,150,267.6558827447846,1.2571914692027593,231.89070503923404
FL-00501,58,60,180,253.01261048093255,1.1057057907089667,207.56191638334485
FL-00502,75,44,300,455.478713777805,1.2564797850366238,258.7464617454981
FL-00503,29,86,180,428.9456791656449,0.8369483453609838,265.25717367090095
FL-00504,36,69,180,330.2429337269207,0.9261900752128633,250.8493580165803
FL-00505,89,1,220,195.7571588102475,1.2388634986692284,142.61466605340237
FL-00506,21,222,300,225.27501501276836,1.2489567734577116,343.33727885437287
FL-00507,36,89,180,379.67979664308234,1.3418942610951992,347.53987493878697
FL-00508,10,130,180,284.7644332441441,1.0820998313375216,326.6217072950783
FL-00509,73,47,300,442.7656170830899,1.3057878676313095,275.219926636504
FL-00510,24,82,150,482.4842532662714,1.2787862327921327,400.82925537951974
FL-00511,64,39,150,431.97292384622136,1.4743753648588944,318.81303104306704
FL-00512,49,66,180,282.140898048445,0.9505911584972755,226.93535857988715
FL-00513,36,69,180,426.0402502309984,1.1861756946268476,320.1267214649998
FL-00514,82,8,150,273.0045857147392,1.2212351094773286,183.29660009030965
FL-00515,24,131,220,208.48503071797188,1.4990535194539545,370.10019954005355
FL-00516,23,217,300,161.6876217030501,0.9408288995166563,230.23978046664928
FL-00517,62,67,300,285.000849466357,1.1662526139771046,232.71550777070294
FL-00518,37,122,220,466.24575629404865,1.0423297153995472,334.6258541118256
FL-00519,12,172,220,233.64530571448677,1.1681250780052999,344.0457497095524
FL-00520,55,59,220,222.2796077254244,0.9624900214721742,195.03940190479295
FL-00521,13,115,220,489.43727483436413,0.8333286648992417,292.6159978213009
FL-00522,23,104,220,158.75143949770725,1.2007958177283822,271.3617300982771
FL-00523,89,2,220,425.023752637814,1.0350980211025824,219.93327541250886
FL-00524,30,135,300,262.4794845093046,0.9273589812239036,246.02931467408305
FL-00525,17,133,220,163.12078490438077,1.0267548962546236,261.6125431939249
FL-00526,62,37,150,471.23088907335426,0.8344961410134215,246.10069514688914
FL-00527,84,13,220,198.87481557335425,1.4653095638630722,184.10487287500737
FL-00528,89,1,220,343.1227493039934,1.2068035404812822,195.84439320633564
FL-00529,86,10,300,245.9189726003417,1.3703380769429174,177.96215872698775
FL-00530,13,203,300,172.81748076464186,1.0961827382834113,299.3373898784184
FL-00531,59,61,220,167.4728699821827,1.43232026729633,255.59286385183884
FL-00532,19,219,300,190.44484459271857,1.1383227550865773,318.99295479729363
FL-00533,49,54,180,174.978454861283,1.2017617255404687,249.61119604382944
FL-00534,12,240,300,416.195340431973,1.1442557860438598,388.22083847382123
FL-00535,61,84,300,319.94817079920017,1.313294807107356,283.2776770176704
FL-00536,19,194,300,270.0122319721429,1.1966592543214438,327.32719177300766
FL-00537,76,41,300,296.4291185462025,0.9901192465062785,190.53570839771226
FL-00538,9,103,150,475.13135745041814,0.9018776719258524,354.7256857054638
FL-00539,71,20,150,468.76313445835154,1.2242870722180843,262.78580957553055
FL-00540,28,89,150,400.4867680429019,1.1424259730829254,346.5405602741828
FL-00541,78,23,220,459.6388320975907,0.8671829876872791,228.14487959705932
FL-00542,52,79,220,261.8768096556687,1.0769322260552878,230.4204256258241
FL-00543,83,10,180,283.38826410289903,1.1603434954003176,198.2315535853959
FL-00544,16,118,150,364.79926364897983,1.378825263677913,413.1372710724438
FL-00545,69,42,220,368.2690815540425,0.8532707390833537,225.52541024138105
FL-00546,12,164,300,318.5949433043194,1.043946743772202,324.08979781081365
FL-00547,25,168,300,290.23024695328365,1.3758592858972698,357.28489060876433
FL-00548,52,57,150,495.1631090630433,1.2538967522401052,332.35598409211343
FL-00549,85,9,180,437.3932691412035,1.0029708252626508,206.8868495480942
FL-00550,53,59,180,302.2430692608158,1.3917345854158496,288.70413931291864
FL-00551,23,213,300,404.55236703384895,1.1453055063938846,367.0069048187122
FL-00552,16,104,180,244.34659263836082,1.1488463239173223,325.2375192847601
FL-00553,57,42,150,185.05926418306547,1.4836111374402692,274.08239323263354
FL-00554,39,163,300,273.35085894345923,1.462981552265465,348.2135252287208
FL-00555,53,86,220,291.040480043188,1.0509728783588907,236.39191644961298
FL-00556,42,102,220,155.78799359623477,0.8984053900641576,193.18315448890183
FL-00557,58,60,180,435.1772005725636,1.0279667125946659,271.1984386912769
FL-00558,39,108,300,275.71769083621354,0.8213382822179717,204.937018033766
FL-00559,14,239,300,353.14635802305145,0.8145375206972739,284.3082775926202
FL-00560,5,151,220,175.8871155448346,1.0768654953759935,322.83597524029113
FL-00561,35,123,300,211.2488900627044,1.4587138758880638,315.54913227995513
FL-00562,87,6,300,461.392803864646,1.4099501388625453,236.18525777199685
FL-00563,75,38,300,363.0406347589803,1.158009983742336,231.7791150209496
FL-00564,18,100,180,482.59941755967,1.1956584668195815,376.8309806865725
FL-00565,76,33,300,499.5625120369609,0.8041534477222396,216.3084024756433
FL-00566,9,88,150,280.15104036658306,0.9508508090836358,282.01671588730215
FL-00567,74,22,180,254.5810724291461,0.8173418888540687,174.35395139688782
FL-00568,58,88,300,450.42461930568385,1.3281776728867714,311.1056643699034
FL-00569,17,189,300,499.513999463109,0.9019520572185484,317.37252774601495
FL-00570,7,102,150,370.3744319813601,1.4083329717337718,445.0874896159175
FL-00571,46,79,180,428.29925287903285,1.2503270195730518,328.333198715133
FL-00572,13,180,220,423.61105058534605,0.9605930735609993,336.0183779466915
FL-00573,40,110,220,274.36889787684146,0.9104042219582749,238.4645733261164
FL-00574,42,70,180,350.99463308998054,1.2393372906461373,310.33091138822203
FL-00575,9,242,300,441.56992944247474,1.4305858861976266,479.49443671395306
FL-00576,50,88,300,390.8398566913694,1.3028521532400672,321.2833942817406
FL-00577,27,100,220,157.4073348937134,1.0439826561223644,230.65920542476928
FL-00578,66,43,220,267.8469841141367,1.211168516688053,220.98102037489593
FL-00579,5,191,220,200.5664938081119,1.017533186760695,307.97381562322516
FL-00580,29,71,150,231.54027422731366,1.4994046967450612,329.55576635322683
FL-00581,37,81,220,466.92131712196397,1.3241874319232958,366.50770199220915
FL-00582,38,56,150,162.91265111876885,1.2300671478297276,254.99148984161522
FL-00583,83,13,180,226.9302491866733,1.0962813999360805,164.02669282089494
FL-00584,8,233,300,258.349273283381,1.2327066031816902,374.72540816372936
FL-00585,65,42,220,365.9094251882382,1.0391312437271343,223.76433935121784
FL-00586,86,10,300,336.93559153005293,0.8202053876206216,154.75368520395622
FL-00587,17,197,300,226.39431899868515,1.076561965649643,300.4015292153622
FL-00588,71,40,220,207.48437352810407,1.4513365737059067,232.11248547632462
FL-00589,89,1,220,232.87931210864159,1.238410766341706,174.52470961964198
FL-00590,45,85,180,325.8853693455794,0.8587689921496312,248.99123139537826
FL-00591,4,103,150,244.9122249989212,1.4194955293765181,403.65617279446013
FL-00592,36,78,150,481.66087556270276,0.9882123945390604,326.3590090927418
FL-00593,70,40,300,312.3528275000966,0.9706386451579092,195.73884458486313
FL-00594,31,108,220,170.578605790623,1.0079636781462247,225.87090162694238
FL-00595,19,105,180,405.2432420428217,1.2040415652881702,369.61120053125734
FL-00596,61,47,180,265.09585087314633,1.1812816654037837,217.22703603568945
FL-00597,54,45,180,378.7211262203866,1.1439896282360174,265.72737527012373
FL-00598,39,93,180,247.85802968313118,1.302275804458839,322.2630980436841
